idx	bleu	src_line	hyp_line	ref_line	source	hyp	ref
28	2.42	33	28	The most excited ones were the井さん.	04/28T09:51:41 ≫ One scene is live scene.
29	0.00	34	29	What artist did you hear?	04/28T09:51:50  Mr. Takanori Iwata and Kaori mizumori
30	0.00	35	30	Then, it turned out that something unexpected happened.	04/28T09:51:52  More than 50 musicians
31	2.55	36	31	"Two of them were alone at home."	04/28T09:51:56  Even the appearance is calling the topic.
32	0.00	37	32	How often does it rise in mood?	04/28T09:52:00  So, after the movie
33	0.00	38	33	The UK's	04/28T09:52:03  Mr. Mukai became the most feared
34	3.01	39	34	I love rock bands too.	04/28T09:52:06  I listened to the artist.
35	0.00	40	35	"Koizumi also…" "Abe also…"	04/28T09:52:31 ≫ Then, Mr. Dean has unexpected fact.
36	0.00	41	36	"Di Nei Fukioka too…" "Matsuri Kenji too…"	04/28T09:53:16 ≫ Four private people
37	0.00	42	37	"Stop!"	04/28T09:53:19  What time does tension go up?
38	0.00	43	38	"Yesterday, I watched the musical 'Kinkaku-ji'."	04/28T09:54:04 ≫ The cure
39	2.99	44	39	The first performance was held.	04/28T09:54:07  Legend Band love me.
40	1.87	45	40	The Tony Award for Best Performance by a Leading Actor in a Musical is given to the most respected actor in American theater.	04/28T09:54:21 ≫ Muko ERI was also... On the other hand, mochitaka kamishiishi.
41	1.40	46	41	The musical achieved six victories in its career.	04/28T09:54:27 ≫ Dean fantatica... Masamori Miyano was also...
42	3.80	47	42	The music and lyrics supervisor in the curtain call.	04/28T09:54:30 ≫「 Nonstop! .
43	0.00	48	43	Known as the world's queen and a great ancestor of Japan.	04/28T09:54:40 ≫ Musical "kinky boots"
44	2.53	49	44	Disney's Sid Caesar surprises us.	04/28T09:54:43  First day performance was held.
45	1.82	50	45	I added flowers to the stage.	04/28T09:54:58  At the most prestigious Tony Award in American Theater
46	0.00	51	46	"Speaking softly is 'Yamato-class Battleship'!"	04/28T09:55:01  The musical that achieved six crowns including the work award.
47	0.00	52	47	Many legendary pop songs have been sung.	04/28T09:55:13  Curtain call for music and lyrics
48	1.95	53	48	The world's biggest singer, Misa Ikeda, is 82 years old.	04/28T09:55:16  She is known as a world-famous Princess and a great parent family
49	3.12	54	49	Yesterday, a music event at the city center was held.	04/28T09:55:19  Cindy looper appeared in surprise.
50	1.77	55	50	Performed in this role.	04/28T09:55:21  I added flowers to the stage.
51	0.00	56	51	Thank you!	04/28T09:55:40 ≫ Space Battleship Yamato
52	0.00	57	52	Actually, Saito-san, it's January this year.	04/28T09:55:42  Legend of the legendary anime song
53	2.79	58	53	I fell asleep while riding underground.	04/28T09:55:47  He is 82 years old.
54	0.00	59	54	Then, he returned home on his own and was rescued by emergency transport.	04/28T09:55:54  Anime song festival in Tokyo
55	2.84	60	55	The patient was diagnosed with interstitial pneumonia exacerbation and admitted to the hospital.	04/28T09:55:57  It appeared.
56	0.00	61	56	After discharge, I also live in my own home with rehabilitation and recuperation.	04/28T09:56:02 ≫ Thank you!
57	0.00	62	57	The person you're referring to is Shizuka.	04/28T09:56:08 ≫ In fact, January
58	0.00	63	58	What symptoms did you have?	04/28T09:56:11  Suddenly, when I was on the subway, suddenly faint.
59	0.00	64	59	一般的に血液中に含まれる酸素の量は非常に少ないです。	04/28T09:56:16  After that, she returned to her home by herself.
60	1.10	65	60	Nine-tenths is dangerous to say.	04/28T09:56:22  She had been diagnosed with acute exacerbation of interstitial pneumonia.
61	0.00	66	61	The doctor said, "I don't think it's 50%."	04/28T09:56:28  Home care and rehabilitation
62	0.00	67	62	那时我决定要死了。	04/28T09:56:30  It is said that he was sending.
63	0.00	68	63	"Speaking also made me feel miserable."	04/28T09:56:34  What was the symptom?
64	0.00	69	64	The miracle has been restored by Kishi-san.	04/28T09:56:51 ≫ Generally, the amount of oxygen contained in the blood is
65	0.00	70	65	The four songs of the robot anime theme song were performed yesterday.	04/28T09:56:57  It is said that it is dangerous if 90% is cut
66	0.92	71	66	About 2,000 people were singing there.	04/28T09:57:01  There were only 50% of the doctors at the time of the examination.
67	2.10	72	67	That's right, I'm still enjoying my current little pleasure with Sasaki-san.	04/28T09:57:04  It is said that it was prepared for death temporarily.
68	3.11	73	68	He has recovered enough to enjoy his favorite drink.	04/28T09:57:15 ≫ It was painful to speak
69	3.10	74	69	"Call to Arms of Service."	04/28T09:57:18  A whisper of the miracle revived.
70	2.49	75	70	This year, it was the 65th anniversary of my debut.	04/28T09:57:31  In the live performance of yesterday, the theme of robot animation
71	0.00	76	71	Stuck on this matter	04/28T09:57:37  I recited in front of about 2000 audiences.
72	1.75	77	72	She will still enjoy hearing her powerful voice.	04/28T09:57:44  Such a small fun of such a whisper...
73	0.00	79	73	The winner is Gakutensoke!	04/28T09:58:11 ≫ I seem to have recovered until I enjoy favorite sake.
74	2.84	80	74	The veteran actors who have been in this industry for over a decade.	04/28T09:58:29 ≫ Lifetime life issue declaration.
75	0.00	81	75	Second chance race	04/28T09:58:36  Debut 65 anniversary event
76	0.00	83	76	The third time around this year	04/28T09:58:39  In a refusal
77	2.45	84	77	Eight teams that won the Grand Prix Final.	04/28T09:58:41  I still hear a powerful singing voice.
78	0.00	85	78	A team selection event was held.	04/28T09:58:56 ≫「 The share 2024
79	0.00	86	79	The first game's top card was formed in 1953.	04/28T09:58:59  Championship win!
80	0.00	87	80	The one that supported the Kabuki boom of Shōwa, Kabuki.	04/28T09:59:01 ≫ More than 16 years old veteran
81	0.00	88	81	Three consecutive Grand Prix Finals appearances	04/28T09:59:04  Fight for second chance
82	3.53	89	82	A hammer is being struck.	04/28T09:59:06 「 The second.
83	0.00	90	83	Is there a legend of the "Bitch" that's about to launch?	04/28T09:59:09  The third annual event this year
84	3.12	91	84	The final race is scheduled for next month on January 17th.	04/28T09:59:11  Grand Prix of figure skating final
85	2.85	92	85	Five-year-old girls and older women in their 70s also exist.	04/28T09:59:14  A combination lottery meeting was done.
86	2.43	93	86	"Letting my face show a smile for you was."	04/28T09:59:17  The first notice card was formed in 53 years
87	0.00	94	87	Last week, starting from Golden Week, I was working.	04/28T09:59:20  In the Showa comic boom boom
88	0.00	95	88	Scheduled for	04/28T09:59:24  Grand Prix Final
89	0.00	96	89	Ice cream Fair referred to as "Aipapa"	04/28T09:59:27  Metal bat crashed.
90	1.82	97	90	This year is my 10th birthday.	04/28T09:59:47 ≫ Legend of the phantom of the fight.
91	2.03	98	91	Over 440 million visitors have been recorded.	04/28T09:59:49  Grand Prix Final will be broadcast next month.
92	0.00	99	92	The largest ice cream event in Japan	04/28T10:00:07 ≫ 5 year old girl and woman of
93	0.00	100	93	The best ice from across Japan	04/28T10:00:09  It was made to make a full smile
94	0.00	101	94	I can eat 180 kinds of food.	04/28T10:00:12  Golden week week
95	0.00	102	95	"Inside, I'm walking."	04/28T10:00:15  Have been held
96	0.00	103	96	Suddenly, people rushing to line up.	04/28T10:00:17 「 Ice cream is great!
97	2.99	104	97	This, suddenly appearing line.	04/28T10:00:20  10th anniversary this time.
98	0.00	105	98	Actually, we had been distributing free new products before they were officially released.	04/28T10:00:22  More than 4.4 million people
99	3.93	106	99	Free ice cream available!	04/28T10:00:27  Ice cream event
100	0.00	107	100	This event is very popular with fans.	04/28T10:00:31  Ice mania Japan
101	2.64	108	101	Maintenance is conducted on a yearly basis with over 1,000 types of products.	04/28T10:00:33  You can eat more than 180 kinds.
102	2.74	109	102	Fukuhara-san, ice-chaser specialist at Ice Man Fukuoka.	04/28T10:00:36  I'm in the field...
103	2.65	110	103	Therefore, carefully selected and carefully chosen, among all the ice in Japan.	04/28T10:00:46 ≫ Suddenly, the customer who makes a column by dash.
104	2.09	111	104	Ice Man Fukuhara is particularly recommended.	04/28T10:00:57 ≫ The true identity of this matrix.
105	0.93	112	105	Please introduce us two items.	04/28T10:01:00  Actually, I distributed the new goods before the release free.
106	0.00	113	106	Initially, it looked like a normal soft cookie.	04/28T10:01:10 ≫ Get free ice
107	2.61	114	107	But, when you say...	04/28T10:01:12  This event is unpleasant to fans.
108	2.45	115	108	There was a lot of surprise among people who had a thick, frothy mouthfeel.	04/28T10:01:17  To supervise more than 1000 kinds a year
109	3.09	116	109	The popular store in Hokkaido, Moshiri's Jigae Milk and Soft Drinks.	04/28T10:01:20  Ice cream expert eisoku FUKUDOME.
110	2.23	117	110	The soft cream made with just the local milkshake and sugar.	04/28T10:01:37 ≫ Even in the whole country ice carefully selected carefully
111	0.00	118	111	Secret of making one's face look soft and smooth...	04/28T10:01:39  Iesop FUKUDOME
112	3.42	119	112	This is the world's most advanced soft-serve machine.	04/28T10:01:43  I introduce two goods.
113	1.79	120	113	The price is about 30 million yen!	04/28T10:01:47  At first, it is a usual soft cream.
114	0.00	121	114	its richness and its production in Italy	04/28T10:01:49  But if you talk...
115	5.26	122	115	The soft cream in the world of Ferrero Rocher is called "Ferrari."	04/28T10:01:54 ≫ There was a surprise in the mouth
116	1.41	123	116	The biggest feature is tiny bubbles.	04/28T10:01:58  It is Jersey milk software of the popular shop of Hokkaido.
117	2.48	124	117	I can make soft cream with a fluffy texture.	04/28T10:02:02  Soft cream made from local Jersey milk and sugar.
118	2.08	125	118	determine the amount of air in the ice flavoring.	04/28T10:02:08  The secret that makes me feel fluffy...
119	2.85	126	119	It's possible to fine-tune it precisely for use with materials.	04/28T10:02:11  The world's largest soft cream machine.
120	1.81	127	120	This food flavor is achievable.	04/28T10:02:17  How much is about 3 million yen?
121	0.00	128	121	"Here, it's a bit of something."	04/28T10:02:21  Its quality and being produced in Italy
122	0.79	129	122	Frozen in a dream.	04/28T10:02:24  It is called the Ferrari of the soft cream world.
123	3.34	130	123	The discomfort of being served with a spicy dish.	04/28T10:02:31  The biggest feature is with fine bubbles
124	3.12	131	124	Actually, it's a cookie made of butter and eggs.	04/28T10:02:37  Make soft cream soft feeling.
125	2.65	132	125	This was made by a popular ice cream maker in Nishinomizawa City.	04/28T10:02:40  The amount of air that determines the ice
126	0.00	133	126	The owner ate mango smoothie in America.	04/28T10:02:43  Because it can be adjusted easily to the material
127	0.00	134	127	Bacon and cheese sandwich	04/28T10:02:46  This food can be produced.
128	2.43	135	128	A chef thought of a spicy dish from the jukkichi cuisine.	04/28T10:02:57 ≫ On the other hand, here is something
129	4.27	136	129	The soft cream from the world's highest mountain.	04/28T10:03:00  Ice mixed.
130	2.45	137	130	"Changing Species Ice" is a place where you can enjoy "Aipaki."	04/28T10:03:09 ≫ How sweet the customer felt.
131	2.24	138	131	And, the dream of ice lovers.	04/28T10:03:11  In fact, this is ice cream made of bacon.
132	0.00	139	132	That sounds like a delicious treat!	04/28T10:03:17  I made this popular ice cream parlor in Yokosuka City.
133	0.00	140	133	What's it like? It sounds a bit strange, but I'm not sure how to describe it.	04/28T10:03:23  Maple syrup made in America
134	0.00	141	134	Are there many people eating at that venue?	04/28T10:03:27  Bacon & doughnut
135	1.57	142	135	"Only ice, but not 'Aipapa'."	04/28T10:03:29  It seems to have gotten the idea from the sweetpotato dish.
136	2.81	143	136	There are many people who eat lots of food.	04/28T10:03:38 ≫ From soft cream of the world
137	0.00	144	137	You can buy gifts too!	04/28T10:03:41  It is able to enjoy the eccentric ice.
138	0.00	145	138	"Such as 'Aipapa' but"	04/28T10:03:45  And I like ice cream
139	2.19	146	139	"Many people have been eating together."	04/28T10:03:58  I want to eat that soft soft cream.
140	0.00	147	140	And don't miss the chance to taste together with everyone!	04/28T10:04:02 ≫ How do you feel?
141	0.00	148	141	It's a good idea to have Ice Man Fukuwa as your event director.	04/28T10:04:04 ≫ How many people eat there?
142	5.82	149	142	The cherry-flavored ice cream show was set up at the cherry-flavored ice cream station.	04/28T10:04:07 ≫ There is only ice cream.
143	2.42	150	143	The farmers in Shizuoka make sushi.	04/28T10:04:10 ≫ Eat many and many people.
144	1.10	151	144	Two of these cherry liqueurs.	04/28T10:04:12 ≫ It seems that you can buy it by souvenir.
145	0.00	152	145	The most popular summer, which is also known as the Golden Apple.	04/28T10:04:16 ≫ I 'm like'
146		0	146		04/28T10:04:19  Many people were compared.
147		0	147		04/28T10:04:23  And I would like to enjoy everyone.
148		0	148		04/28T10:04:27  Ieshima FUKUDOME
149		0	149		04/28T10:04:29  The ice studio was prepared.
150		0	150		04/28T10:04:32  A farmer in Yamanashi Prefecture is able to compare
151		0	151		04/28T10:04:35  2 different types of peach gelato.
152		0	152		04/28T10:04:38  It is especially popular summer robe and golden peach.
153		0	153		04/28T10:04:43  First of all, you can say from summer camp.
154		0	154		04/28T10:04:49 ≫ Delicious! Wow, wow peach!
155		0	155		04/28T10:04:53 ≫ The flesh also comes in!
156		0	156		04/28T10:05:00 ≫ I feel the ice cream is peach
157		0	157		04/28T10:05:03  After that, there is a scent of peach. Delicious!
158		0	158		04/28T10:05:06  It is nicely delicious.
159		0	159		04/28T10:05:11 ≫ Gelato with 100% of the power of peach pulp
160		0	160		04/28T10:05:16  It is the feature that the texture is neat.
161		0	161		04/28T10:05:19  This was summer season.
162		0	162		04/28T10:05:24  I hope you enjoy golden peach.
163		0	163		04/28T10:05:30  This is characterized by juicy sweetness and delicious according to peach farmer.
164		0	164		04/28T10:05:33  Ladies and gentlemen, please. Eat up.
165		0	165		04/28T10:05:37 ≫ Yes. Ah! Delicious! This is good too.
166		0	166		04/28T10:05:38  A little different.
167		0	167		04/28T10:05:47 ≫ Because I had a peach feeling of summer
168		0	168		04/28T10:05:49  It seems like a little bit.
169		0	169		04/28T10:05:52 ≫ I wonder what the canned thing was
170		0	170		04/28T10:05:56  Yellow ones... Oh, delicious!
171		0	171		04/28T10:06:00 ≫ Lost! Summer, delicious.
172		0	172		04/28T10:06:03  I had an impact on the first time.
173		0	173		04/28T10:06:09 ≫ There are six kinds of peaches.
174		0	174		04/28T10:06:11 ≫ I really like this.
175		0	175		04/28T10:06:18 ≫ I want you to go to everyone.
176		0	176		04/28T10:06:19  I'm doing it until the 6th of next month.
177		0	177		04/28T10:06:21  During the golden week
178		0	178		04/28T10:06:24  How about that? After that, Yukiko Kobayashi of the singer.
179		0	179		04/28T10:06:27  It is closely related to the large-scale event appearance this weekend.
180		0	180		04/28T10:06:30  The God correspondence with the youth is seen without distinction.
181		0	181		04/28T10:06:39 ≫ Rasbos call that happened suddenly in Makuhari Messe yesterday.
182		0	182		04/28T10:06:41  It was in the center of this crowd...
183		0	183		04/28T10:06:52 ≫ Yukiko Kobayashi, who has the different name of rasbos, 71 years old.
184		0	184		04/28T10:06:58  Makuhari Messe this weekend
185		0	185		04/28T10:07:00  You can experience the net culture
186		0	186		04/28T10:07:03  Largest event in Japan
187		0	187		04/28T10:07:07 「 It appeared in the 2025 smile conference.
188		0	188		04/28T10:07:14  Cosplay and prop
189		0	189		04/28T10:07:17  As an event that can be expressed freely
190		0	190		04/28T10:07:20  More than 130000 people come in two days.
191		0	191		04/28T10:07:26  The pattern is delivered to the whole world
192		0	192		04/28T10:07:29  Big event.
193		0	193		04/28T10:07:31  Yukiko in such big event...
194		0	194		04/28T10:07:39 ≫ Flying in the sky with crane.
195		0	195		04/28T10:07:44  Bob Sapp and pro wrestling...
196		0	196		04/28T10:07:53  It becomes a gal and it continuously appears 13 times this year.
197		0	197		04/28T10:07:59  Every year, new things are challenged and surprised by the audience.
198		0	198		04/28T10:08:01  What will you show me this year?
199		0	199		04/28T10:08:04 「 Nonstop! If
200		0	200		04/28T10:08:08 「 It became tight in two days of Yukiko who appeared in the supermarket conference.
201		0	201		04/28T10:08:32 ≫ Thank you for the end of the year.
202		0	202		04/28T10:08:57 ≫ I want you to enjoy the visitor!
203		0	203		04/28T10:09:00  First of all, I headed first.
204		0	204		04/28T10:09:27 ≫ Guests and viewers brought in real time
205		0	205		04/28T10:09:29  To make something
206		0	206		04/28T10:09:32  Booth ordered only one curry.
207		0	207		04/28T10:09:38  Yukiko put in the local specialty Niigata Fu
208		0	208		04/28T10:09:41  I tried an original car made with curry.
209		0	209		04/28T10:09:59 ≫ I introduce curry of OSAKO.
210		0	210		04/28T10:10:08  It is Yukiko who moves the wide hall continuously.
211		0	211		04/28T10:10:12  Followed by...
212		0	212		04/28T10:10:28 ≫ Yukiko was the strongest character
213		0	213		04/28T10:10:30  Booth for card game booth.
214		0	214		04/28T10:10:44  I am proud of the illustration that seems to be strong from seeing
215		0	215		04/28T10:10:50  It is the God correspondence that responds to the commemorative photograph with the buyer of the one person and the full face.
216		0	216		04/28T10:11:08 ≫ It is a fan that Yukiko and her parents support.
217		0	217		04/28T10:11:30 ≫ It is Yukiko who moves again when the commemoration photograph is finished.
218		0	218		04/28T10:12:03 ≫ So I'm an entertainer
219		0	219		04/28T10:12:06  The entertainer is a little different...
220		0	220		04/28T10:12:09 ≫ Friends when we meet.
221		0	221		04/28T10:12:12  I don't think I'm a great veteran over 60 years
222		0	222		04/28T10:12:14  Friendly and footwork. And...
223		0	223		04/28T10:12:18 ≫ I heard that there is a live.
224		0	224		04/28T10:12:27 ≫ It moves to the live booth closing the first day of Yukiko.
225		0	225		04/28T10:12:31  In this special collaboration
226		0	226		04/28T10:12:33  It was waiting for Yukiko who changed clothes.
227		0	227		04/28T10:12:42 ≫ Wow, it's wonderful.
228		0	228		04/28T10:12:47 ≫ Dance Group & Vocal Group
229		0	229		04/28T10:12:49  Genereons
230		0	230		04/28T10:12:55  Age difference between them
231		0	231		04/28T10:12:58  About 40 years old!
232		0	232		04/28T10:13:12 ≫ It is a colourful collaboration stage where an interesting thing can be seen.
233		0	233		04/28T10:13:19 ≫ By Yukiko Kobayashi's stage
234		0	234		04/28T10:13:21  I ran away.
235		0	235		04/28T10:13:28 ≫ Why? Happy New Year!
236		0	236		04/28T10:13:30 ≫ Evolution!
237		0	237		04/28T10:13:31 ≫ It's early change.
238		0	238		04/28T10:13:48 ≫ Debut 60th anniversary
239		0	239		04/28T10:13:51 「 Nonstop! He also showed off at the great year-end party
240		0	240		04/28T10:13:53 「 I love ochanty!
241		0	241		04/28T10:13:56  And...
242		0	242		04/28T10:14:10 ≫ Hideki Nishiki
243		0	243		04/28T10:14:12  The venue was raised.
244		0	244		04/28T10:14:27  After the end
245		0	245		04/28T10:14:29  Genereons
246		0	246		04/28T10:14:31  High speed touch with each person.
247		0	247		04/28T10:14:37  The humane attitude does not change even if the career is superimposed.
248		0	248		04/28T10:14:58 ≫ And until the last minute to leave the venue...
249		0	249		04/28T10:15:12 ≫ Fan service!
250		0	250		04/28T10:15:18  Yukiko's "Nikko Ko super conference" day ended.
251		0	251		04/28T10:15:33 ≫ Good morning.
252		0	252		04/28T10:15:52 ≫ It enters the venue receiving passionate reception.
253		0	253		04/28T10:15:58  First delivery from 10 o'clock
254		0	254		04/28T10:16:00  Participate in the radio meeting.
255		0	255		04/28T10:16:09 ≫ Yukiko himself to other performers
256		0	256		04/28T10:16:17 「 Nonstop! When the camera enters, it is a voice hang.
257		0	257		04/28T10:16:19  Thank you very much for Yukiko.
258		0	258		04/28T10:16:22  And it is the start number of 10:30.
259		0	259		04/28T10:16:44 ≫ It is Yukiko who is the oldest of the performers
260		0	260		04/28T10:16:47  We take advantage of the scene.
261		0	261		04/28T10:16:51  After the radio
262		0	262		04/28T10:16:53  Quickly change to the next stage quickly.
263		0	263		04/28T10:17:17 ≫ Yukiko who is happy with the smile for these two days.
264		0	264		04/28T10:17:23  After that, it is said that it shows the collection of two days.
265		0	265		04/28T10:17:38 ≫ Will the boss appear at last?
266		0	266		04/28T10:17:44  Waiting for the appearance of Saiko when the expectation of the venue rises.
267		0	267		04/28T10:18:33 ≫ He wrapped himself in a huge costume of about six meters
268		0	268		04/28T10:18:36  Yukiko like God descends!
269		0	269		04/28T10:18:39  He has a head and a right wing.
270		0	270		04/28T10:18:45  The appearance of Yukiko wearing the costume of the image of the fire bird
271		0	271		04/28T10:18:48  Just boss.
272		0	272		04/28T10:18:50  Actually this was made for this day
273		0	273		04/28T10:18:53  New clothes.
274		0	274		04/28T10:19:08 ≫ The Volvo of the venue is the highest in the appearance of the rasbos!
275		0	275		04/28T10:19:48 ≫ Good child, good child.
276		0	276		04/28T10:20:17 ≫ Through these two days
277		0	277		04/28T10:20:20  Energy when touching a favorite thing
278		0	278		04/28T10:20:22  Yukiko said she confirmed her again.
279		0	279		04/28T10:20:41 ≫ So Yukiko Kobayashi is "nonstop!".
280		0	280		04/28T10:20:47 ≫ Great.
281		0	281		04/28T10:20:51  Sense of going to visit really...
282		0	282		04/28T10:20:54 ≫ It is power spot to live.
283		0	283		04/28T10:20:59 ≫ Thank you for your good profit.
284		0	284		04/28T10:21:02 「 Nonstop! "Please come.
285		0	285		04/28T10:21:04  I want you to come again. Wow, two days.
286		0	286		04/28T10:21:07  Move, various.
287		0	287		04/28T10:21:10 ≫ Happy aura is awesome.
288		0	288		04/28T10:21:12 ≫ It is always nicknamed to various people
289		0	289		04/28T10:21:17  Service spirit.
290		0	290		04/28T10:21:19 ≫ Everyone touching is very nice
291		0	291		04/28T10:21:22  Everyone smiles. Hello from Yukiko
292		0	292		04/28T10:21:28  Everyone is getting power
293		0	293		04/28T10:21:30  It was terrible.
294		0	294		04/28T10:21:31 ≫ It was really the stage with the pressing force.
295		0	295		04/28T10:21:32  And the tabloid tomorrow
296		0	296		04/28T10:21:34  Nagata katahira who has the name of the queen of two hours drama.
297		0	297		04/28T10:21:37  Katahira's 50 years since his debut
298		0	298		04/28T10:21:39  I listened to the thought for two hours drama and the debut secret story.
299		0	299		04/28T10:21:47 ≫ Well, I'll tell you about it!
300		0	300		04/28T10:21:49  Today's guest is this.
301		0	301		04/28T10:21:52  I came to Mr. Miura.
302		0	302		04/28T10:21:54  Thank you.
303		0	303		04/28T10:22:08  Sarugaku and ochi Sensei came.
304		0	304		04/28T10:22:11 ≫ I know ochi.
305		0	305		04/28T10:22:13 ≫ Why don't you call me a teacher? Why on earth?
306		0	306		04/28T10:22:19 ≫ Ochi Sensei is singing and dancing
307		0	307		04/28T10:22:21  Very good. Doctor.
308		0	308		04/28T10:22:27 ≫ I'm afraid. Sarugaku San
309		0	309		04/28T10:22:29  The manager is ochi Sensei...
310		0	310		04/28T10:22:32 ≫ Ochi Sensei was born. No report at all
311		0	311		04/28T10:22:34  Well, come to the local live and see.
312		0	312		04/28T10:22:39 ≫ It is great, and it supports it.
313		0	313		04/28T10:22:40  Thank you for today.
314		0	314		04/28T10:22:43 ≫ Let's introduce Mr. Miura's arrival soon.
315		0	315		04/28T10:22:48  Live at my own
316		0	316		04/28T10:22:50  I love catering
317		0	317		04/28T10:22:52  The name is delicious ramen.
318		0	318		04/28T10:24:36 ≫ Meeting of ochi Miura
319		0	319		04/28T10:24:39  It has developed more than 100 stores in Japan and abroad
320		0	320		04/28T10:24:41  Ramen chain shop.
321		0	321		04/28T10:24:46  Here is the signboard of Miura
322		0	322		04/28T10:24:49  The name is delicious ramen.
323		0	323		04/28T10:24:55  Miura loves this Ramen from old times
324		0	324		04/28T10:24:58  I've catapulted every stage on my live performance.
325		0	325		04/28T10:25:04  Only a few people know how to make
326		0	326		04/28T10:25:09  In secret soup
327		0	327		04/28T10:25:14  Garlic and soy sauce
328		0	328		04/28T10:25:17  Pork broth, homemade ginger sauce.
329		0	329		04/28T10:25:24  In there, plenty of Chinese cabbage!
330		0	330		04/28T10:25:28  By mixing and mixing oil
331		0	331		04/28T10:25:33  Comes with a gentle taste soup with the sweetness of Chinese cabbage.
332		0	332		04/28T10:25:42  In the thick noodle of the soup made with the fragrant wheat
333		0	333		04/28T10:25:47  Finally finished with a big chunk shoe!
334		0	334		04/28T10:25:52  Soup with soy sauce.
335		0	335		04/28T10:26:00  The noodle passed through the throat was stuck
336		0	336		04/28T10:26:04  It is exactly what Mr. Miura is familiar with from old days.
337		0	337		04/28T10:26:14 ≫ In the studio
338		0	338		04/28T10:26:17  Delicious Ramen is prepared.
339		0	339		04/28T10:26:20  Everyone, please.
340		0	340		04/28T10:26:22 ≫ First of all, it is from Pooh.
341		0	341		04/28T10:26:28  Yes, delicious. It's sweet, sweet.
342		0	342		04/28T10:26:32 ≫ I like sweets
343		0	343		04/28T10:26:36  The sweetness of vegetables. You are already here.
344		0	344		04/28T10:26:40  Yeah! Delicious!
345		0	345		04/28T10:26:47 ≫ Delicious!
346		0	346		04/28T10:26:50 ≫ It was catering to live though it was in the photograph
347		0	347		04/28T10:26:54  I want you to come.
348		0	348		04/28T10:27:00 ≫ I went to a good dance lesson
349		0	349		04/28T10:27:04  Go back and go.
350		0	350		04/28T10:27:07 ≫ Was it Osaka when I was a student?
351		0	351		04/28T10:27:09 ≫ It was Shibuya. There are various stores in Tokyo.
352		0	352		04/28T10:27:12 ≫ Did Jinnai eat from old times?
353		0	353		04/28T10:27:14 ≫ That's how it is
354		0	354		04/28T10:27:20  In the young days, I didn't go like a daily.
355		0	355		04/28T10:27:23  After drinking at night, everyone.
356		0	356		04/28T10:27:27 ≫ Memories of Mr. Jinnai. I'm very sorry.
